trust_code,trust_name,specialty_code,specialty_name,baseline_predicted_backlog,sessions_allocated,simulated_completed_pathways,remaining_backlog,allocation_cost,percent_reduction
RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,150,Neurosurgical Service,2111.387008666992,0,0.0,2111.38701,0.0,0.0
RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,140,Oral Surgery Service,19946.673461914062,0,0.0,19946.6734,0.0,0.0
RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,130,Ophthalmology Service,29916.197998046875,0,0.0,29916.198,0.0,0.0
RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,14582.946899414062,0,0.0,14582.947,0.0,0.0
RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,41280.856201171875,0,0.0,41280.8561,0.0,0.0
RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,101,Urology Service,11965.326782226562,0,0.0,11965.32678,0.0,0.0
RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,100,General Surgery Service,13928.013427734375,0,0.0,13928.0134,0.0,0.0
RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,502,Gynaecology Service,8770.201293945312,0,0.0,8770.20129,0.0,0.0
RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,170,Cardiothoracic Surgery Service,2170.947463989258,0,0.0,2170.94747,0.0,0.0
RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,160,Plastic Surgery Service,5435.925598144531,0,0.0,5435.9256000000005,0.0,0.0
RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,150,Neurosurgical Service,2646.183364868164,0,0.0,2646.18337,0.0,0.0
RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,140,Oral Surgery Service,934.3346786499023,0,0.0,934.3346779999999,0.0,0.0
RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,130,Ophthalmology Service,12781.665161132812,0,0.0,12781.6652,0.0,0.0
RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,120,Ear Nose and Throat Service,14416.90771484375,0,0.0,14416.9077,0.0,0.0
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,502,Gynaecology Service,10506.960571289062,0,0.0,10506.96057,0.0,0.0
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,160,Plastic Surgery Service,8527.161010742188,0,0.0,8527.16102,0.0,0.0
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,160,Plastic Surgery Service,3885.1473999023438,0,0.0,3885.1474200000002,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,110,Trauma and Orthopaedic Service,38749.98583984375,0,0.0,38749.9858,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,130,Ophthalmology Service,18295.633911132812,0,0.0,18295.6339,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,120,Ear Nose and Throat Service,4241.3944091796875,0,0.0,4241.3944,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,110,Trauma and Orthopaedic Service,20835.876953125,0,0.0,20835.8768,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,101,Urology Service,5462.366027832031,0,0.0,5462.36602,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,100,General Surgery Service,9522.379577636719,0,0.0,9522.37958,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,502,Gynaecology Service,7357.073059082031,0,0.0,7357.07304,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,160,Plastic Surgery Service,9326.416931152344,0,0.0,9326.41695,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,140,Oral Surgery Service,11072.980712890625,0,0.0,11072.98071,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,130,Ophthalmology Service,11180.911804199219,0,0.0,11180.91177,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,120,Ear Nose and Throat Service,11279.622680664062,0,0.0,11279.62267,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,101,Urology Service,12740.927490234375,0,0.0,12740.927599999999,0.0,0.0
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,140,Oral Surgery Service,2477.206527709961,0,0.0,2477.20652,0.0,0.0
RXF,MID YORKSHIRE TEACHING NHS TRUST,100,General Surgery Service,8146.013916015625,0,0.0,8146.0139,0.0,0.0
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,502,Gynaecology Service,7658.057861328125,0,0.0,7658.05786,0.0,0.0
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,140,Oral Surgery Service,2894.8458709716797,0,0.0,2894.84588,0.0,0.0
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,130,Ophthalmology Service,16893.193237304688,0,0.0,16893.1932,0.0,0.0
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,120,Ear Nose and Throat Service,9888.684692382812,0,0.0,9888.68468,0.0,0.0
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,110,Trauma and Orthopaedic Service,30404.6630859375,0,0.0,30404.6631,0.0,0.0
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,101,Urology Service,9159.461364746094,0,0.0,9159.46137,0.0,0.0
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,100,General Surgery Service,8942.402038574219,0,0.0,8942.40203,0.0,0.0
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,502,Gynaecology Service,3070.966812133789,0,0.0,3070.96681,0.0,0.0
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,170,Cardiothoracic Surgery Service,1252.4059371948242,0,0.0,1252.405934,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,140,Oral Surgery Service,4774.703948974609,0,0.0,4774.70396,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,160,Plastic Surgery Service,3164.503143310547,0,0.0,3164.50313,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,170,Cardiothoracic Surgery Service,121.43695163726807,0,0.0,121.4369513,0.0,0.0
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,502,Gynaecology Service,5701.90283203125,0,0.0,5701.90283,0.0,0.0
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,130,Ophthalmology Service,7317.7952880859375,0,0.0,7317.79529,0.0,0.0
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,3861.6668395996094,0,0.0,3861.66684,0.0,0.0
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,33755.444580078125,0,0.0,33755.4445,0.0,0.0
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,100,General Surgery Service,17379.349487304688,0,0.0,17379.3495,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,5526.538024902344,0,0.0,5526.53803,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,160,Plastic Surgery Service,37610.513916015625,0,0.0,37610.5138,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,150,Neurosurgical Service,4911.531097412109,0,0.0,4911.53108,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,140,Oral Surgery Service,9010.943054199219,0,0.0,9010.94305,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,130,Ophthalmology Service,10410.352783203125,0,0.0,10410.35278,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,8843.469665527344,0,0.0,8843.46967,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,19481.890258789062,0,0.0,19481.8904,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,8155.178405761719,0,0.0,8155.1784,0.0,0.0
RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,100,General Surgery Service,1132.2581100463867,0,0.0,1132.25811,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,3233.9058227539062,0,0.0,3233.9058,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,170,Cardiothoracic Surgery Service,3921.6390991210938,0,0.0,3921.63909,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,140,Oral Surgery Service,4362.4989013671875,0,0.0,4362.49891,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,130,Ophthalmology Service,8144.0548095703125,0,0.0,8144.05481,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,6267.2567138671875,0,0.0,6267.25672,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,15420.214599609375,0,0.0,15420.2146,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,5454.415863037109,0,0.0,5454.41586,0.0,0.0
RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,100,General Surgery Service,4488.183502197266,0,0.0,4488.18349,0.0,0.0
RVJ,NORTH BRISTOL NHS TRUST,502,Gynaecology Service,17977.435913085938,0,0.0,17977.4358,0.0,0.0
RVJ,NORTH BRISTOL NHS TRUST,160,Plastic Surgery Service,20670.05078125,0,0.0,20670.0507,0.0,0.0
RN7,DARTFORD AND GRAVESHAM NHS TRUST,100,General Surgery Service,27440.609619140625,0,0.0,27440.6096,0.0,0.0
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,140,Oral Surgery Service,411.56746101379395,0,0.0,411.567461,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,502,Gynaecology Service,11036.765747070312,0,0.0,11036.76573,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,160,Plastic Surgery Service,6693.8299560546875,0,0.0,6693.82996,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,140,Oral Surgery Service,938.8316421508789,0,0.0,938.831642,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,130,Ophthalmology Service,5225.960540771484,0,0.0,5225.96054,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,7555.9840087890625,0,0.0,7555.98402,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,12143.967163085938,0,0.0,12143.96714,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,101,Urology Service,8682.713684082031,0,0.0,8682.71368,0.0,0.0
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,100,General Surgery Service,15632.361572265625,0,0.0,15632.3615,0.0,0.0
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,502,Gynaecology Service,8619.639343261719,0,0.0,8619.63934,0.0,0.0
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,160,Plastic Surgery Service,289.5143508911133,0,0.0,289.51435100000003,0.0,0.0
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,101,Urology Service,291.6475067138672,0,0.0,291.647506,0.0,0.0
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,101,Urology Service,1574.4421920776367,0,0.0,1574.44219,0.0,0.0
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,100,General Surgery Service,429.78575897216797,0,0.0,429.785759,0.0,0.0
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,160,Plastic Surgery Service,40323.541015625,0,0.0,40323.5409,0.0,0.0
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,140,Oral Surgery Service,11222.014282226562,0,0.0,11222.01423,0.0,0.0
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,130,Ophthalmology Service,6381.2728271484375,0,0.0,6381.27282,0.0,0.0
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,657.6700553894043,0,0.0,657.670055,0.0,0.0
RPA,MEDWAY NHS FOUNDATION TRUST,502,Gynaecology Service,7052.881286621094,0,0.0,7052.8813,0.0,0.0
RPA,MEDWAY NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,15859.056030273438,0,0.0,15859.0561,0.0,0.0
RPA,MEDWAY NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,22762.387329101562,0,0.0,22762.3872,0.0,0.0
RPA,MEDWAY NHS FOUNDATION TRUST,101,Urology Service,5015.134002685547,0,0.0,5015.13401,0.0,0.0
RPA,MEDWAY NHS FOUNDATION TRUST,100,General Surgery Service,3641.1884765625,0,0.0,3641.18846,0.0,0.0
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,100,General Surgery Service,4102.569610595703,0,0.0,4102.5696,0.0,0.0
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,110,Trauma and Orthopaedic Service,3228.0048065185547,0,0.0,3228.00483,0.0,0.0
RVJ,NORTH BRISTOL NHS TRUST,150,Neurosurgical Service,4658.43017578125,0,0.0,4658.43017,0.0,0.0
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,101,Urology Service,991.6899719238281,0,0.0,991.689972,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,160,Plastic Surgery Service,13540.75732421875,0,0.0,13540.7574,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,150,Neurosurgical Service,3391.7738342285156,0,0.0,3391.77384,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,140,Oral Surgery Service,4953.799163818359,0,0.0,4953.79915,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,130,Ophthalmology Service,13078.376708984375,0,0.0,13078.3764,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,120,Ear Nose and Throat Service,19775.26953125,0,0.0,19775.2697,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,110,Trauma and Orthopaedic Service,44238.794921875,0,0.0,44238.7949,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,101,Urology Service,9923.761169433594,0,0.0,9923.76116,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,100,General Surgery Service,9224.59521484375,0,0.0,9224.59524,0.0,0.0
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,502,Gynaecology Service,4828.490692138672,0,0.0,4828.4907,0.0,0.0
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,16069.216430664062,0,0.0,16069.2166,0.0,0.0
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,100,General Surgery Service,9140.941345214844,0,0.0,9140.941350000001,0.0,0.0
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,120,Ear Nose and Throat Service,1152.8607864379883,0,0.0,1152.860782,0.0,0.0
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,502,Gynaecology Service,12668.375122070312,0,0.0,12668.375240000001,0.0,0.0
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,160,Plastic Surgery Service,907.7535629272461,0,0.0,907.753563,0.0,0.0
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,140,Oral Surgery Service,11243.526489257812,0,0.0,11243.52644,0.0,0.0
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,13262.88623046875,0,0.0,13262.8865,0.0,0.0
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,17210.612426757812,0,0.0,17210.6124,0.0,0.0
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,101,Urology Service,9291.102844238281,0,0.0,9291.10284,0.0,0.0
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,100,General Surgery Service,16530.256713867188,0,0.0,16530.2566,0.0,0.0
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,502,Gynaecology Service,1049.4191665649414,0,0.0,1049.4191720000001,0.0,0.0
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,140,Oral Surgery Service,719.5959320068359,0,0.0,719.595933,0.0,0.0
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,130,Ophthalmology Service,1114.7351913452148,0,0.0,1114.7351899999999,0.0,0.0
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,130,Ophthalmology Service,77899.65478515625,0,0.0,77899.6546,0.0,0.0
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,7756.552429199219,0,0.0,7756.5524399999995,0.0,0.0
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,140,Oral Surgery Service,4324.5997314453125,0,0.0,4324.59973,0.0,0.0
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,100,General Surgery Service,5035.630920410156,0,0.0,5035.63093,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,4904.331604003906,0,0.0,4904.33161,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,12545.561096191406,0,0.0,12545.5611,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,101,Urology Service,4644.203674316406,0,0.0,4644.20368,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,100,General Surgery Service,6889.527526855469,0,0.0,6889.527520000001,0.0,0.0
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,502,Gynaecology Service,10503.744445800781,0,0.0,10503.74445,0.0,0.0
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,140,Oral Surgery Service,1003.8044204711914,0,0.0,1003.8044199999999,0.0,0.0
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,130,Ophthalmology Service,5863.624298095703,0,0.0,5863.62428,0.0,0.0
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,6985.591125488281,0,0.0,6985.5911399999995,0.0,0.0
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,18733.914184570312,0,0.0,18733.9142,0.0,0.0
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,101,Urology Service,6288.360778808594,0,0.0,6288.360769999999,0.0,0.0
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,502,Gynaecology Service,10073.925964355469,0,0.0,10073.92596,0.0,0.0
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,130,Ophthalmology Service,8675.451538085938,0,0.0,8675.45152,0.0,0.0
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,160,Plastic Surgery Service,11290.371337890625,0,0.0,11290.37134,0.0,0.0
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,140,Oral Surgery Service,4125.5001220703125,0,0.0,4125.50012,0.0,0.0
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,130,Ophthalmology Service,13648.958740234375,0,0.0,13648.958700000001,0.0,0.0
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,100,General Surgery Service,534.612907409668,0,0.0,534.612907,0.0,0.0
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,38483.6865234375,0,0.0,38483.6865,0.0,0.0
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,101,Urology Service,9543.72607421875,0,0.0,9543.72608,0.0,0.0
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,100,General Surgery Service,11092.230834960938,0,0.0,11092.23083,0.0,0.0
RN7,DARTFORD AND GRAVESHAM NHS TRUST,502,Gynaecology Service,11614.083129882812,0,0.0,11614.08314,0.0,0.0
RN7,DARTFORD AND GRAVESHAM NHS TRUST,110,Trauma and Orthopaedic Service,24044.427001953125,0,0.0,24044.4271,0.0,0.0
RN7,DARTFORD AND GRAVESHAM NHS TRUST,101,Urology Service,11888.05029296875,0,0.0,11888.05036,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,130,Ophthalmology Service,8638.74560546875,0,0.0,8638.74561,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,140,Oral Surgery Service,6441.0537109375,0,0.0,6441.0537,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,160,Plastic Surgery Service,480.97997665405273,0,0.0,480.979976,0.0,0.0
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,502,Gynaecology Service,2171.589385986328,0,0.0,2171.58939,0.0,0.0
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,7965.6494140625,0,0.0,7965.64942,0.0,0.0
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,70005.662109375,0,0.0,70005.6621,0.0,0.0
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,3446.4986572265625,0,0.0,3446.49866,0.0,0.0
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,100,General Surgery Service,13981.4697265625,0,0.0,13981.4697,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,502,Gynaecology Service,6219.230224609375,0,0.0,6219.23022,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,160,Plastic Surgery Service,11989.638305664062,0,0.0,11989.63828,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,140,Oral Surgery Service,3412.2606506347656,0,0.0,3412.26065,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,130,Ophthalmology Service,3143.3299865722656,0,0.0,3143.32999,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,2544.8863067626953,0,0.0,2544.8863,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,12782.752319335938,0,0.0,12782.7524,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,101,Urology Service,5995.784576416016,0,0.0,5995.78458,0.0,0.0
RNZ,SALISBURY NHS FOUNDATION TRUST,100,General Surgery Service,4432.223937988281,0,0.0,4432.22395,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,502,Gynaecology Service,5183.639465332031,0,0.0,5183.63947,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,170,Cardiothoracic Surgery Service,198.39135932922363,0,0.0,198.391359,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,160,Plastic Surgery Service,629.5176544189453,0,0.0,629.517656,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,140,Oral Surgery Service,8227.27587890625,0,0.0,8227.27589,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,130,Ophthalmology Service,6534.448669433594,0,0.0,6534.44866,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,120,Ear Nose and Throat Service,9679.794860839844,0,0.0,9679.79485,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,110,Trauma and Orthopaedic Service,11126.850036621094,0,0.0,11126.85004,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,101,Urology Service,4483.110076904297,0,0.0,4483.11009,0.0,0.0
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,100,General Surgery Service,11351.739440917969,0,0.0,11351.73943,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,170,Cardiothoracic Surgery Service,2850.8897094726562,0,0.0,2850.8897,0.0,0.0
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,502,Gynaecology Service,5010.441009521484,0,0.0,5010.44102,0.0,0.0
RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",100,General Surgery Service,11184.943786621094,0,0.0,11184.94379,0.0,0.0
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,160,Plastic Surgery Service,9883.127990722656,0,0.0,9883.128,0.0,0.0
RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,100,General Surgery Service,3141.9583435058594,0,0.0,3141.95835,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,4417.213897705078,0,0.0,4417.2139,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,160,Plastic Surgery Service,86.7144546508789,0,0.0,86.7144546,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,140,Oral Surgery Service,4525.91552734375,0,0.0,4525.91553,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,130,Ophthalmology Service,10476.193908691406,0,0.0,10476.1939,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,5277.511962890625,0,0.0,5277.51195,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,12493.485778808594,0,0.0,12493.4859,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,2500.1305389404297,0,0.0,2500.13054,0.0,0.0
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,100,General Surgery Service,1046.452278137207,0,0.0,1046.452278,0.0,0.0
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,24450.2509765625,0,0.0,24450.2509,0.0,0.0
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,150,Neurosurgical Service,2687.8756713867188,0,0.0,2687.87567,0.0,0.0
